Plot Title: 21741107-A,,,,,,,
#,"Date Time, GMT-04:00","Temp, °F (LGR S/N: 21741107, SEN S/N: 21741107)","Intensity, lum/ft² (LGR S/N: 21741107, SEN S/N: 21741107)",Coupler Attached (LGR S/N: 21741107),Host Connected (LGR S/N: 21741107),Stopped (LGR S/N: 21741107),End Of File (LGR S/N: 21741107)
2438,7/30/23 19:45,68.763,0,,,,
2439,7/30/23 20:00,69.793,0,,,,
2440,7/30/23 20:15,69.793,0,,,,
2441,7/30/23 20:30,69.278,0,,,,
2442,7/30/23 20:45,68.592,0,,,,
2443,7/30/23 21:00,69.793,0,,,,
2444,7/30/23 21:15,69.622,0,,,,
2445,7/30/23 21:30,69.793,0,,,,
2446,7/30/23 21:45,67.221,0,,,,
2447,7/30/23 22:00,66.879,0,,,,
2448,7/30/23 22:15,68.763,0,,,,
2449,7/30/23 22:30,69.964,0,,,,
2450,7/30/23 22:45,70.137,0,,,,
2451,7/30/23 23:00,70.137,0,,,,
2452,7/30/23 23:15,70.137,0,,,,
2453,7/30/23 23:30,70.308,0,,,,
2454,7/30/23 23:45,70.48,0,,,,
2455,7/31/23 0:00,70.824,0,,,,
2456,7/31/23 0:15,70.48,0,,,,
2457,7/31/23 0:30,70.308,0,,,,
2458,7/31/23 0:45,70.48,0,,,,
2459,7/31/23 1:00,69.622,0,,,,
2460,7/31/23 1:15,69.793,0,,,,
2461,7/31/23 1:30,70.651,0,,,,
2462,7/31/23 1:45,67.735,0,,,,
2463,7/31/23 2:00,62.425,0,,,,
2464,7/31/23 2:15,71.339,0,,,,
2465,7/31/23 2:30,64.31,0,,,,
2466,7/31/23 2:45,64.996,0,,,,
2467,7/31/23 3:00,71.339,0,,,,
2468,7/31/23 3:15,65.338,0,,,,
2469,7/31/23 3:30,65.851,0,,,,
2470,7/31/23 3:45,65.509,0,,,,
2471,7/31/23 4:00,65.338,0,,,,
2472,7/31/23 4:15,65.167,0,,,,
2473,7/31/23 4:30,65.338,0,,,,
2474,7/31/23 4:45,66.193,0,,,,
2475,7/31/23 5:00,66.537,0,,,,
2476,7/31/23 5:15,65.338,0,,,,
2477,7/31/23 5:30,65.509,0,,,,
2478,7/31/23 5:45,65.68,0,,,,
2479,7/31/23 6:00,66.708,0,,,,
2480,7/31/23 6:15,65.851,0,,,,
2481,7/31/23 6:30,65.68,0,,,,
2482,7/31/23 6:45,65.68,0,,,,
2483,7/31/23 7:00,66.366,1,,,,
2484,7/31/23 7:15,66.708,1,,,,
2485,7/31/23 7:30,67.221,3,,,,
2486,7/31/23 7:45,67.906,4,,,,
2487,7/31/23 8:00,68.248,7,,,,
2488,7/31/23 8:15,67.564,6,,,,
2489,7/31/23 8:30,65.68,8,,,,
2490,7/31/23 8:45,65.509,10,,,,
2491,7/31/23 9:00,66.708,12,,,,
2492,7/31/23 9:15,67.564,15,,,,
2493,7/31/23 9:30,66.537,15,,,,
2494,7/31/23 9:45,69.107,12,,,,
2495,7/31/23 10:00,67.906,83,,,,
2496,7/31/23 10:15,65.509,91,,,,
2497,7/31/23 10:30,67.906,104,,,,
2498,7/31/23 10:45,69.793,118,,,,
2499,7/31/23 11:00,68.077,100,,,,
2500,7/31/23 11:15,69.622,120,,,,
2501,7/31/23 11:30,70.651,107,,,,
2502,7/31/23 11:45,69.278,116,,,,
2503,7/31/23 12:00,69.449,128,,,,
2504,7/31/23 12:15,70.824,128,,,,
2505,7/31/23 12:30,71.339,136,,,,
2506,7/31/23 12:45,69.278,128,,,,
2507,7/31/23 13:00,71.339,114,,,,
2508,7/31/23 13:15,69.964,41,,,,
2509,7/31/23 13:30,66.022,39,,,,
2510,7/31/23 13:45,67.735,93,,,,
2511,7/31/23 14:00,67.221,29,,,,
2512,7/31/23 14:15,65.509,26,,,,
2513,7/31/23 14:30,69.964,92,,,,
2514,7/31/23 14:45,66.193,86,,,,
2515,7/31/23 15:00,67.05,47,,,,
2516,7/31/23 15:15,67.906,89,,,,
2517,7/31/23 15:30,68.421,75,,,,
2518,7/31/23 15:45,68.421,67,,,,
2519,7/31/23 16:00,68.421,60,,,,
2520,7/31/23 16:15,68.592,52,,,,
2521,7/31/23 16:30,68.592,47,,,,
2522,7/31/23 16:45,68.934,44,,,,
2523,7/31/23 17:00,69.107,30,,,,
2524,7/31/23 17:15,68.763,30,,,,
2525,7/31/23 17:30,68.421,22,,,,
2526,7/31/23 17:45,70.137,17,,,,
2527,7/31/23 18:00,71.168,14,,,,
2528,7/31/23 18:15,71.339,11,,,,
2529,7/31/23 18:30,71.512,6,,,,
2530,7/31/23 18:45,71.512,5,,,,
2531,7/31/23 19:00,70.824,3,,,,
2532,7/31/23 19:15,68.934,2,,,,
2533,7/31/23 19:30,68.934,1,,,,
2534,7/31/23 19:45,69.964,0,,,,
2535,7/31/23 20:00,69.964,0,,,,
2536,7/31/23 20:15,69.964,0,,,,
2537,7/31/23 20:30,67.05,0,,,,
2538,7/31/23 20:45,64.31,0,,,,
2539,7/31/23 21:00,65.167,0,,,,
2540,7/31/23 21:15,65.167,0,,,,
2541,7/31/23 21:30,67.735,0,,,,
2542,7/31/23 21:45,66.708,0,,,,
2543,7/31/23 22:00,66.708,0,,,,
2544,7/31/23 22:15,67.906,0,,,,
2545,7/31/23 22:30,66.366,0,,,,
2546,7/31/23 22:45,66.708,0,,,,
2547,7/31/23 23:00,68.248,0,,,,
2548,7/31/23 23:15,69.449,0,,,,
2549,7/31/23 23:30,70.137,0,,,,
2550,7/31/23 23:45,70.308,0,,,,
2551,8/1/23 0:00,69.964,0,,,,
2552,8/1/23 0:15,70.137,0,,,,
2553,8/1/23 0:30,66.879,0,,,,
2554,8/1/23 0:45,67.906,0,,,,
2555,8/1/23 1:00,69.449,0,,,,
2556,8/1/23 1:15,69.793,0,,,,
2557,8/1/23 1:30,70.48,0,,,,
2558,8/1/23 1:45,69.793,0,,,,
2559,8/1/23 2:00,70.137,0,,,,
2560,8/1/23 2:15,68.077,0,,,,
2561,8/1/23 2:30,69.449,0,,,,
2562,8/1/23 2:45,70.824,0,,,,
2563,8/1/23 3:00,69.964,0,,,,
2564,8/1/23 3:15,63.626,0,,,,
2565,8/1/23 3:30,69.449,0,,,,
2566,8/1/23 3:45,70.995,0,,,,
2567,8/1/23 4:00,64.996,0,,,,
2568,8/1/23 4:15,64.996,0,,,,
2569,8/1/23 4:30,64.652,0,,,,
2570,8/1/23 4:45,65.167,0,,,,
2571,8/1/23 5:00,64.825,0,,,,
2572,8/1/23 5:15,64.825,0,,,,
2573,8/1/23 5:30,64.825,0,,,,
2574,8/1/23 5:45,62.94,0,,,,
2575,8/1/23 6:00,63.111,0,,,,
2576,8/1/23 6:15,63.626,0,,,,
2577,8/1/23 6:30,64.139,1,,,,
2578,8/1/23 6:45,64.31,1,,,,
2579,8/1/23 7:00,64.481,3,,,,
2580,8/1/23 7:15,64.139,4,,,,
2581,8/1/23 7:30,64.139,7,,,,
2582,8/1/23 7:45,65.167,8,,,,
2583,8/1/23 8:00,65.851,17,,,,
2584,8/1/23 8:15,66.022,21,,,,
2585,8/1/23 8:30,64.652,23,,,,
2586,8/1/23 8:45,65.509,28,,,,
2587,8/1/23 9:00,65.68,38,,,,
2588,8/1/23 9:15,66.879,45,,,,
2589,8/1/23 9:30,66.366,43,,,,
2590,8/1/23 9:45,66.022,48,,,,
2591,8/1/23 10:00,66.708,64,,,,
2592,8/1/23 10:15,65.338,61,,,,
2593,8/1/23 10:30,66.537,61,,,,
2594,8/1/23 10:45,67.735,59,,,,
2595,8/1/23 11:00,68.077,49,,,,
2596,8/1/23 11:15,68.763,54,,,,
2597,8/1/23 11:30,68.248,57,,,,
2598,8/1/23 11:45,68.077,56,,,,
2599,8/1/23 12:00,69.622,59,,,,
2600,8/1/23 12:15,68.592,70,,,,
2601,8/1/23 12:30,68.248,68,,,,
2602,8/1/23 12:45,68.421,68,,,,
2603,8/1/23 13:00,68.421,67,,,,
2604,8/1/23 13:15,68.763,77,,,,
2605,8/1/23 13:30,69.622,83,,,,
2606,8/1/23 13:45,68.592,72,,,,
2607,8/1/23 14:00,67.221,72,,,,
2608,8/1/23 14:15,68.421,58,,,,
2609,8/1/23 14:30,68.592,27,,,,
2610,8/1/23 14:45,68.592,28,,,,
2611,8/1/23 15:00,63.968,52,,,,
2612,8/1/23 15:15,69.278,59,,,,
2613,8/1/23 15:30,65.338,54,,,,
2614,8/1/23 15:45,64.996,11,,,,
2615,8/1/23 16:00,65.509,12,,,,
2616,8/1/23 16:15,66.193,8,,,,
2617,8/1/23 16:30,66.366,8,,,,
2618,8/1/23 16:45,66.537,7,,,,
2619,8/1/23 17:00,66.708,7,,,,
2620,8/1/23 17:15,66.879,18,,,,
2621,8/1/23 17:30,69.449,14,,,,
2622,8/1/23 17:45,68.421,16,,,,
2623,8/1/23 18:00,67.735,8,,,,
2624,8/1/23 18:15,67.221,11,,,,
2625,8/1/23 18:30,67.735,5,,,,
2626,8/1/23 18:45,68.077,5,,,,
2627,8/1/23 19:00,68.592,2,,,,
2628,8/1/23 19:15,68.763,1,,,,
2629,8/1/23 19:30,69.107,0,,,,
2630,8/1/23 19:45,69.278,0,,,,
2631,8/1/23 20:00,69.278,0,,,,
2632,8/1/23 20:15,69.278,0,,,,
2633,8/1/23 20:30,69.278,0,,,,
2634,8/1/23 20:45,69.278,0,,,,
2635,8/1/23 21:00,69.278,0,,,,
2636,8/1/23 21:15,68.248,0,,,,
2637,8/1/23 21:30,69.107,0,,,,
2638,8/1/23 21:45,67.735,0,,,,
2639,8/1/23 22:00,66.022,0,,,,
2640,8/1/23 22:15,66.022,0,,,,
2641,8/1/23 22:30,66.193,0,,,,
2642,8/1/23 22:45,66.879,0,,,,
2643,8/1/23 23:00,68.421,0,,,,
2644,8/1/23 23:15,68.592,0,,,,
2645,8/1/23 23:30,68.763,0,,,,
2646,8/1/23 23:45,68.248,0,,,,
2647,8/2/23 0:00,68.763,0,,,,
2648,8/2/23 0:15,68.763,0,,,,
2649,8/2/23 0:30,68.934,0,,,,
2650,8/2/23 0:45,69.278,0,,,,
2651,8/2/23 1:00,69.278,0,,,,
2652,8/2/23 1:15,69.622,0,,,,
2653,8/2/23 1:30,69.449,0,,,,
2654,8/2/23 1:45,68.421,0,,,,
2655,8/2/23 2:00,69.449,0,,,,
2656,8/2/23 2:15,67.221,0,,,,
2657,8/2/23 2:30,67.906,0,,,,
2658,8/2/23 2:45,69.449,0,,,,
2659,8/2/23 3:00,69.964,0,,,,
2660,8/2/23 3:15,69.449,0,,,,
2661,8/2/23 3:30,69.964,0,,,,
2662,8/2/23 3:45,64.825,0,,,,
2663,8/2/23 4:00,67.05,0,,,,
2664,8/2/23 4:15,69.793,0,,,,
2665,8/2/23 4:30,65.167,0,,,,
2666,8/2/23 4:45,65.338,0,,,,
2667,8/2/23 5:00,65.338,0,,,,
2668,8/2/23 5:15,65.509,0,,,,
2669,8/2/23 5:30,68.077,0,,,,
2670,8/2/23 5:45,65.851,0,,,,
2671,8/2/23 6:00,65.509,0,,,,
2672,8/2/23 6:15,65.338,0,,,,
2673,8/2/23 6:30,64.139,0,,,,
2674,8/2/23 6:45,64.825,2,,,,
2675,8/2/23 7:00,65.167,2,,,,
2676,8/2/23 7:15,65.167,3,,,,
2677,8/2/23 7:30,65.338,6,,,,
2678,8/2/23 7:45,65.68,10,,,,
2679,8/2/23 8:00,66.022,13,,,,
2680,8/2/23 8:15,66.193,17,,,,
2681,8/2/23 8:30,66.537,19,,,,
2682,8/2/23 8:45,66.366,24,,,,
2683,8/2/23 9:00,66.708,32,,,,
2684,8/2/23 9:15,67.05,45,,,,
2685,8/2/23 9:30,66.708,51,,,,
2686,8/2/23 9:45,67.05,45,,,,
2687,8/2/23 10:00,66.193,62,,,,
2688,8/2/23 10:15,66.879,72,,,,
2689,8/2/23 10:30,66.879,69,,,,
2690,8/2/23 10:45,66.708,74,,,,
2691,8/2/23 11:00,66.537,81,,,,
2692,8/2/23 11:15,66.708,94,,,,
2693,8/2/23 11:30,67.392,106,,,,
2694,8/2/23 11:45,68.248,106,,,,
2695,8/2/23 12:00,68.592,89,,,,
2696,8/2/23 12:15,68.763,92,,,,
2697,8/2/23 12:30,69.107,95,,,,
2698,8/2/23 12:45,69.107,96,,,,
2699,8/2/23 13:00,68.592,95,,,,
2700,8/2/23 13:15,68.592,89,,,,
2701,8/2/23 13:30,68.592,74,,,,
2702,8/2/23 13:45,69.964,92,,,,
2703,8/2/23 14:00,69.449,94,,,,
2704,8/2/23 14:15,69.622,85,,,,
2705,8/2/23 14:30,69.793,80,,,,
2706,8/2/23 14:45,68.592,73,,,,
2707,8/2/23 15:00,66.366,64,,,,
2708,8/2/23 15:15,66.193,54,,,,
2709,8/2/23 15:30,66.193,44,,,,
2710,8/2/23 15:45,68.763,50,,,,
2711,8/2/23 16:00,66.193,40,,,,
2712,8/2/23 16:15,65.851,42,,,,
2713,8/2/23 16:30,69.278,44,,,,
2714,8/2/23 16:45,66.879,14,,,,
2715,8/2/23 17:00,67.05,30,,,,
2716,8/2/23 17:15,67.392,27,,,,
2717,8/2/23 17:30,67.221,12,,,,
2718,8/2/23 17:45,67.05,15,,,,
2719,8/2/23 18:00,67.221,13,,,,
2720,8/2/23 18:15,67.392,8,,,,
2721,8/2/23 18:30,67.221,8,,,,
2722,8/2/23 18:45,68.077,5,,,,
2723,8/2/23 19:00,67.392,3,,,,
2724,8/2/23 19:15,66.879,2,,,,
2725,8/2/23 19:30,67.221,0,,,,
2726,8/2/23 19:45,67.564,0,,,,
2727,8/2/23 20:00,67.392,0,,,,
2728,8/2/23 20:15,67.564,0,,,,
2729,8/2/23 20:30,67.735,0,,,,
2730,8/2/23 20:45,67.735,0,,,,
2731,8/2/23 21:00,67.735,0,,,,
2732,8/2/23 21:15,68.077,0,,,,
2733,8/2/23 21:30,68.077,0,,,,
2734,8/2/23 21:45,68.248,0,,,,
2735,8/2/23 22:00,65.851,0,,,,
2736,8/2/23 22:15,67.221,0,,,,
2737,8/2/23 22:30,67.735,0,,,,
2738,8/2/23 22:45,67.05,0,,,,
2739,8/2/23 23:00,67.392,0,,,,
2740,8/2/23 23:15,66.708,0,,,,
2741,8/2/23 23:30,66.708,0,,,,
2742,8/2/23 23:45,67.221,0,,,,
2743,8/3/23 0:00,67.735,0,,,,
2744,8/3/23 0:15,67.564,0,,,,
2745,8/3/23 0:30,66.537,0,,,,
2746,8/3/23 0:45,66.879,0,,,,
2747,8/3/23 1:00,68.421,0,,,,
2748,8/3/23 1:15,68.421,0,,,,
2749,8/3/23 1:30,68.421,0,,,,
2750,8/3/23 1:45,68.421,0,,,,
2751,8/3/23 2:00,68.421,0,,,,
2752,8/3/23 2:15,68.421,0,,,,
2753,8/3/23 2:30,68.592,0,,,,
2754,8/3/23 2:45,68.421,0,,,,
2755,8/3/23 3:00,68.421,0,,,,
2756,8/3/23 3:15,68.077,0,,,,
2757,8/3/23 3:30,68.077,0,,,,
2758,8/3/23 3:45,68.077,0,,,,
2759,8/3/23 4:00,68.077,0,,,,
2760,8/3/23 4:15,68.077,0,,,,
2761,8/3/23 4:30,68.248,0,,,,
2762,8/3/23 4:45,68.592,0,,,,
2763,8/3/23 5:00,69.107,0,,,,
2764,8/3/23 5:15,66.022,0,,,,
2765,8/3/23 5:30,65.851,0,,,,
2766,8/3/23 5:45,68.763,0,,,,
2767,8/3/23 6:00,67.735,0,,,,
2768,8/3/23 6:15,67.564,1,,,,
2769,8/3/23 6:30,67.221,2,,,,
2770,8/3/23 6:45,67.221,2,,,,
2771,8/3/23 7:00,66.537,1,,,,
2772,8/3/23 7:15,66.193,2,,,,
2773,8/3/23 7:30,66.193,3,,,,
2774,8/3/23 7:45,66.366,6,,,,
2775,8/3/23 8:00,66.366,9,,,,
2776,8/3/23 8:15,66.537,13,,,,
2777,8/3/23 8:30,66.879,16,,,,
2778,8/3/23 8:45,67.392,23,,,,
2779,8/3/23 9:00,67.564,28,,,,
2780,8/3/23 9:15,67.735,32,,,,
2781,8/3/23 9:30,67.906,23,,,,
2782,8/3/23 9:45,67.906,20,,,,
2783,8/3/23 10:00,67.735,36,,,,
2784,8/3/23 10:15,67.735,64,,,,
2785,8/3/23 10:30,66.537,56,,,,
2786,8/3/23 10:45,65.851,72,,,,
2787,8/3/23 11:00,65.851,79,,,,
2788,8/3/23 11:15,66.708,79,,,,
2789,8/3/23 11:30,67.735,80,,,,
2790,8/3/23 11:45,67.906,93,,,,
2791,8/3/23 12:00,66.879,78,,,,
2792,8/3/23 12:15,66.193,86,,,,
2793,8/3/23 12:30,66.879,94,,,,
2794,8/3/23 12:45,66.708,90,,,,
2795,8/3/23 13:00,66.708,102,,,,
2796,8/3/23 13:15,67.05,102,,,,
2797,8/3/23 13:30,68.248,89,,,,
2798,8/3/23 13:45,68.592,78,,,,
2799,8/3/23 14:00,68.077,73,,,,
2800,8/3/23 14:15,68.248,75,,,,
2801,8/3/23 14:30,68.421,71,,,,
2802,8/3/23 14:45,68.763,63,,,,
2803,8/3/23 15:00,68.763,58,,,,
2804,8/3/23 15:15,68.763,56,,,,
2805,8/3/23 15:30,69.107,50,,,,
2806,8/3/23 15:45,69.449,38,,,,
2807,8/3/23 16:00,69.964,35,,,,
2808,8/3/23 16:15,69.622,29,,,,
2809,8/3/23 16:30,68.421,26,,,,
2810,8/3/23 16:45,66.537,17,,,,
2811,8/3/23 17:00,66.537,15,,,,
2812,8/3/23 17:15,67.392,14,,,,
2813,8/3/23 17:30,68.592,11,,,,
2814,8/3/23 17:45,67.05,12,,,,
2815,8/3/23 18:00,66.193,9,,,,
2816,8/3/23 18:15,66.708,8,,,,
2817,8/3/23 18:30,66.708,6,,,,
2818,8/3/23 18:45,66.708,5,,,,
2819,8/3/23 19:00,67.221,4,,,,
2820,8/3/23 19:15,67.392,4,,,,
2821,8/3/23 19:30,66.708,0,,,,
2822,8/3/23 19:45,66.366,0,,,,
2823,8/3/23 20:00,66.366,0,,,,
2824,8/3/23 20:15,66.537,0,,,,
2825,8/3/23 20:30,66.708,0,,,,
2826,8/3/23 20:45,66.537,0,,,,
2827,8/3/23 21:00,66.537,0,,,,
2828,8/3/23 21:15,65.509,0,,,,
2829,8/3/23 21:30,65.851,0,,,,
2830,8/3/23 21:45,67.392,0,,,,
2831,8/3/23 22:00,67.735,0,,,,
2832,8/3/23 22:15,68.077,0,,,,
2833,8/3/23 22:30,68.077,0,,,,
2834,8/3/23 22:45,68.077,0,,,,
2835,8/3/23 23:00,66.366,0,,,,
2836,8/3/23 23:15,66.366,0,,,,
2837,8/3/23 23:30,66.879,0,,,,
2838,8/3/23 23:45,67.564,0,,,,
2839,8/4/23 0:00,67.735,0,,,,
2840,8/4/23 0:15,67.735,0,,,,
2841,8/4/23 0:30,67.564,0,,,,
2842,8/4/23 0:45,67.392,0,,,,
2843,8/4/23 1:00,67.392,0,,,,
2844,8/4/23 1:15,67.392,0,,,,
2845,8/4/23 1:30,67.05,0,,,,
2846,8/4/23 1:45,66.537,0,,,,
2847,8/4/23 2:00,66.366,0,,,,
2848,8/4/23 2:15,66.537,0,,,,
2849,8/4/23 2:30,67.221,0,,,,
2850,8/4/23 2:45,67.05,0,,,,
2851,8/4/23 3:00,67.564,0,,,,
2852,8/4/23 3:15,67.392,0,,,,
2853,8/4/23 3:30,66.879,0,,,,
2854,8/4/23 3:45,67.05,0,,,,
2855,8/4/23 4:00,67.392,0,,,,
2856,8/4/23 4:15,67.735,0,,,,
2857,8/4/23 4:30,67.735,0,,,,
2858,8/4/23 4:45,67.735,0,,,,
2859,8/4/23 5:00,67.735,0,,,,
2860,8/4/23 5:15,67.564,0,,,,
2861,8/4/23 5:30,67.392,0,,,,
2862,8/4/23 5:45,67.392,0,,,,
2863,8/4/23 6:00,67.05,0,,,,
2864,8/4/23 6:15,66.879,0,,,,
2865,8/4/23 6:30,67.735,1,,,,
2866,8/4/23 6:45,67.392,2,,,,
2867,8/4/23 7:00,66.879,5,,,,
2868,8/4/23 7:15,66.879,8,,,,
2869,8/4/23 7:30,66.879,3,,,,
2870,8/4/23 7:45,66.879,2,,,,
2871,8/4/23 8:00,66.879,2,,,,
2872,8/4/23 8:15,66.708,6,,,,
2873,8/4/23 8:30,66.537,0,,,,
2874,8/4/23 8:45,66.537,6,,,,
2875,8/4/23 9:00,66.537,9,,,,
2876,8/4/23 9:15,66.366,10,,,,
2877,8/4/23 9:30,66.193,6,,,,
2878,8/4/23 9:45,66.022,15,,,,
2879,8/4/23 10:00,66.022,8,,,,
2880,8/4/23 10:15,66.022,13,,,,
2881,8/4/23 10:30,66.193,51,,,,
2882,8/4/23 10:45,66.879,36,,,,
2883,8/4/23 11:00,66.879,44,,,,
2884,8/4/23 11:15,67.05,37,,,,
2885,8/4/23 11:30,67.05,81,,,,
2886,8/4/23 11:45,67.221,89,,,,
2887,8/4/23 12:00,66.537,84,,,,
2888,8/4/23 12:15,66.879,105,,,,
2889,8/4/23 12:30,66.708,56,,,,
2890,8/4/23 12:45,66.022,73,,,,
2891,8/4/23 13:00,66.193,81,,,,
2892,8/4/23 13:15,66.879,111,,,,
2893,8/4/23 13:30,66.879,90,,,,
2894,8/4/23 13:45,67.221,75,,,,
2895,8/4/23 14:00,67.221,116,,,,
2896,8/4/23 14:15,67.221,54,,,,
2897,8/4/23 14:30,67.05,105,,,,
2898,8/4/23 14:45,67.05,97,,,,
2899,8/4/23 15:00,67.05,95,,,,
2900,8/4/23 15:15,67.05,123,,,,
2901,8/4/23 15:30,67.392,90,,,,
2902,8/4/23 15:45,67.735,56,,,,
2903,8/4/23 16:00,68.077,35,,,,
2904,8/4/23 16:15,68.077,40,,,,
2905,8/4/23 16:30,68.248,48,,,,
2906,8/4/23 16:45,68.248,34,,,,
2907,8/4/23 17:00,68.763,37,,,,
2908,8/4/23 17:15,68.934,20,,,,
2909,8/4/23 17:30,68.934,18,,,,
2910,8/4/23 17:45,68.421,13,,,,
2911,8/4/23 18:00,68.248,7,,,,
2912,8/4/23 18:15,67.906,3,,,,
2913,8/4/23 18:30,67.392,0,,,,
2914,8/4/23 18:45,67.392,0,,,,
2915,8/4/23 19:00,67.221,0,,,,
2916,8/4/23 19:15,67.221,0,,,,
2917,8/4/23 19:30,67.221,0,,,,
2918,8/4/23 19:45,67.221,0,,,,
2919,8/4/23 20:00,67.392,0,,,,
2920,8/4/23 20:15,67.392,0,,,,
2921,8/4/23 20:30,67.221,0,,,,
2922,8/4/23 20:45,67.05,0,,,,
2923,8/4/23 21:00,67.05,0,,,,
2924,8/4/23 21:15,66.879,0,,,,
2925,8/4/23 21:30,66.879,0,,,,
2926,8/4/23 21:45,66.879,0,,,,
2927,8/4/23 22:00,66.708,0,,,,
2928,8/4/23 22:15,66.708,0,,,,
2929,8/4/23 22:30,66.537,0,,,,
2930,8/4/23 22:45,66.366,0,,,,
2931,8/4/23 23:00,66.366,0,,,,
2932,8/4/23 23:15,66.366,0,,,,
2933,8/4/23 23:30,66.879,0,,,,
2934,8/4/23 23:45,67.392,0,,,,
2935,8/5/23 0:00,67.564,0,,,,
2936,8/5/23 0:15,66.879,0,,,,
2937,8/5/23 0:30,67.221,0,,,,
2938,8/5/23 0:45,66.708,0,,,,
2939,8/5/23 1:00,66.366,0,,,,
2940,8/5/23 1:15,66.366,0,,,,
2941,8/5/23 1:30,66.537,0,,,,
2942,8/5/23 1:45,67.05,0,,,,
2943,8/5/23 2:00,67.221,0,,,,
2944,8/5/23 2:15,67.221,0,,,,
2945,8/5/23 2:30,67.392,0,,,,
2946,8/5/23 2:45,67.221,0,,,,
2947,8/5/23 3:00,67.221,0,,,,
2948,8/5/23 3:15,67.392,0,,,,
2949,8/5/23 3:30,67.392,0,,,,
2950,8/5/23 3:45,67.564,0,,,,
2951,8/5/23 4:00,67.564,0,,,,
2952,8/5/23 4:15,67.735,0,,,,
2953,8/5/23 4:30,67.735,0,,,,
2954,8/5/23 4:45,67.392,0,,,,
2955,8/5/23 5:00,67.221,0,,,,
2956,8/5/23 5:15,67.05,0,,,,
2957,8/5/23 5:30,67.221,0,,,,
2958,8/5/23 5:45,67.221,0,,,,
2959,8/5/23 6:00,67.221,0,,,,
2960,8/5/23 6:15,67.564,0,,,,
2961,8/5/23 6:30,67.906,0,,,,
2962,8/5/23 6:45,67.906,1,,,,
2963,8/5/23 7:00,67.221,1,,,,
2964,8/5/23 7:15,67.392,2,,,,
2965,8/5/23 7:30,67.735,3,,,,
2966,8/5/23 7:45,67.05,5,,,,
2967,8/5/23 8:00,67.05,6,,,,
2968,8/5/23 8:15,67.05,10,,,,
2969,8/5/23 8:30,66.879,9,,,,
2970,8/5/23 8:45,66.879,8,,,,
2971,8/5/23 9:00,66.879,9,,,,
2972,8/5/23 9:15,67.05,5,,,,
2973,8/5/23 9:30,66.879,9,,,,
2974,8/5/23 9:45,67.05,7,,,,
2975,8/5/23 10:00,67.05,12,,,,
2976,8/5/23 10:15,67.221,12,,,,
2977,8/5/23 10:30,66.879,10,,,,
2978,8/5/23 10:45,66.708,13,,,,
2979,8/5/23 11:00,66.366,15,,,,
2980,8/5/23 11:15,66.193,28,,,,
2981,8/5/23 11:30,66.537,37,,,,
2982,8/5/23 11:45,67.906,46,,,,
2983,8/5/23 12:00,68.077,50,,,,
2984,8/5/23 12:15,68.248,50,,,,
2985,8/5/23 12:30,67.221,46,,,,
2986,8/5/23 12:45,67.221,57,,,,
2987,8/5/23 13:00,67.392,58,,,,
2988,8/5/23 13:15,66.708,53,,,,
2989,8/5/23 13:30,66.708,58,,,,
2990,8/5/23 13:45,66.879,62,,,,
2991,8/5/23 14:00,66.879,59,,,,
2992,8/5/23 14:15,67.05,62,,,,
2993,8/5/23 14:30,67.906,57,,,,
2994,8/5/23 14:45,67.906,41,,,,
2995,8/5/23 15:00,67.906,56,,,,
2996,8/5/23 15:15,67.735,52,,,,
2997,8/5/23 15:30,67.564,28,,,,
2998,8/5/23 15:45,67.392,40,,,,
2999,8/5/23 16:00,67.564,29,,,,
3000,8/5/23 16:15,67.564,19,,,,
3001,8/5/23 16:30,68.248,20,,,,
3002,8/5/23 16:45,68.763,27,,,,
3003,8/5/23 17:00,68.934,26,,,,
3004,8/5/23 17:15,67.735,19,,,,
3005,8/5/23 17:30,68.077,15,,,,
3006,8/5/23 17:45,69.107,13,,,,
3007,8/5/23 18:00,69.449,10,,,,
3008,8/5/23 18:15,69.278,7,,,,
3009,8/5/23 18:30,67.735,5,,,,
3010,8/5/23 18:45,67.735,3,,,,
3011,8/5/23 19:00,67.735,2,,,,
3012,8/5/23 19:15,68.934,1,,,,
3013,8/5/23 19:30,68.077,0,,,,
3014,8/5/23 19:45,68.248,0,,,,
3015,8/5/23 20:00,67.735,0,,,,
3016,8/5/23 20:15,67.735,0,,,,
3017,8/5/23 20:30,67.735,0,,,,
3018,8/5/23 20:45,67.735,0,,,,
3019,8/5/23 21:00,67.735,0,,,,
3020,8/5/23 21:15,67.735,0,,,,
3021,8/5/23 21:30,67.564,0,,,,
3022,8/5/23 21:45,67.392,0,,,,
3023,8/5/23 22:00,67.564,0,,,,
3024,8/5/23 22:15,67.564,0,,,,
3025,8/5/23 22:30,67.564,0,,,,
3026,8/5/23 22:45,67.221,0,,,,
3027,8/5/23 23:00,67.05,0,,,,
3028,8/5/23 23:15,66.879,0,,,,
3029,8/5/23 23:30,66.537,0,,,,
3030,8/5/23 23:45,66.366,0,,,,
3031,8/6/23 0:00,66.537,0,,,,
3032,8/6/23 0:15,66.879,0,,,,
3033,8/6/23 0:30,67.735,0,,,,
3034,8/6/23 0:45,68.077,0,,,,
3035,8/6/23 1:00,68.592,0,,,,
3036,8/6/23 1:15,67.221,0,,,,
3037,8/6/23 1:30,67.564,0,,,,
